OrderID,OrderMonth,OrderYear,CustomerID,Region,CustomerName,State,City,Category,SubCategory,GrossSales,GrossProfit,Return_Sales_Value,ActualSales,NetProfit,TotalCost
CA-2017-131492,October,2017,HH-15010,West,Hilary Holden,California,San Francisco,Office Supplies,Labels,3150,1512,3150,0,0,0
CA-2017-131492,October,2017,HH-15010,West,Hilary Holden,California,San Francisco,Furniture,Furnishings,3056,1039.04,3056,0,0,0
CA-2017-131492,October,2017,HH-15010,West,Hilary Holden,California,San Francisco,Furniture,Tables,2436.8,-335.06,2436.8,0,0,0
CA-2016-144554,November,2016,DM-13345,East,Denise Monton,Ohio,Newark,Technology,Accessories,11997.6,2249.55,0,11997.6,2249.55,9748.05
CA-2017-127621,March,2017,RE-19450,Central,Richard Eichhorn,Texas,Dallas,Office Supplies,Paper,2688,974.4,0,2688,974.4,1713.6
CA-2015-145184,November,2015,JD-16150,East,Justin Deggeller,Delaware,Newark,Technology,Phones,8397,2351.16,0,8397,2351.16,6045.84
CA-2015-145184,November,2015,JD-16150,East,Justin Deggeller,Delaware,Newark,Technology,Accessories,10497,734.79,0,10497,734.79,9762.21
CA-2017-106859,March,2017,BF-11215,West,Benjamin Farhat,New Mexico,Albuquerque,Office Supplies,Storage,9080,2542.4,0,9080,2542.4,6537.6
CA-2017-106859,March,2017,BF-11215,West,Benjamin Farhat,New Mexico,Albuquerque,Technology,Phones,14073.6,4925.76,0,14073.6,4925.76,9147.84
CA-2017-106859,March,2017,BF-11215,West,Benjamin Farhat,New Mexico,Albuquerque,Technology,Accessories,21495,8812.95,0,21495,8812.95,12682.05
CA-2017-106859,March,2017,BF-11215,West,Benjamin Farhat,New Mexico,Albuquerque,Office Supplies,Paper,4536,2177.28,0,4536,2177.28,2358.72
CA-2017-106859,March,2017,BF-11215,West,Benjamin Farhat,New Mexico,Albuquerque,Office Supplies,Paper,28824,13835.52,0,28824,13835.52,14988.48
US-2017-120089,November,2017,ML-17755,East,Max Ludwig,Ohio,Toledo,Office Supplies,Appliances,66393.6,8299.2,0,66393.6,8299.2,58094.4
CA-2014-119375,November,2014,YC-21895,East,Yoseph Carroll,Delaware,Newark,Office Supplies,Storage,293433,79226.91,0,293433,79226.91,214206.09
CA-2014-119375,November,2014,YC-21895,East,Yoseph Carroll,Delaware,Newark,Furniture,Furnishings,12441,1492.92,0,12441,1492.92,10948.08
CA-2014-119375,November,2014,YC-21895,East,Yoseph Carroll,Delaware,Newark,Office Supplies,Art,5775,2656.5,0,5775,2656.5,3118.5
CA-2016-125206,January,2016,LR-16915,West,Lena Radford,California,Los Angeles,Office Supplies,Storage,11446,2861.5,0,11446,2861.5,8584.5
CA-2015-126137,October,2015,BS-11755,West,Bruce Stewart,California,Los Angeles,Furniture,Bookcases,12066.6,1845.48,0,12066.6,1845.48,10221.12
CA-2014-143903,July,2014,KM-16375,Central,Katherine Murray,Texas,Dallas,Office Supplies,Storage,34286.4,3857.22,0,34286.4,3857.22,30429.18
CA-2014-143903,July,2014,KM-16375,Central,Katherine Murray,Texas,Dallas,Furniture,Furnishings,1674,-1422.9,0,1674,-1422.9,3096.9
CA-2014-143903,July,2014,KM-16375,Central,Katherine Murray,Texas,Dallas,Furniture,Chairs,98137.2,-14019.6,0,98137.2,-14019.6,112156.8
CA-2014-104780,May,2014,BT-11530,West,Bradley Talbott,California,San Diego,Office Supplies,Art,3184,1050.72,0,3184,1050.72,2133.28
CA-2017-101182,September,2017,KB-16405,West,Katrina Bavinger,California,Apple Valley,Office Supplies,Paper,1296,622.08,0,1296,622.08,673.92
CA-2017-101182,September,2017,KB-16405,West,Katrina Bavinger,California,Apple Valley,Technology,Phones,4317.6,1511.16,0,4317.6,1511.16,2806.44
US-2017-132297,May,2017,DW-13480,South,Dianna Wilson,Kentucky,Louisville,Office Supplies,Binders,5834,2800.32,0,5834,2800.32,3033.68
US-2017-132297,May,2017,DW-13480,South,Dianna Wilson,Kentucky,Louisville,Technology,Phones,53997,13499.25,0,53997,13499.25,40497.75
CA-2014-100328,January,2014,JC-15340,East,Jasper Cacioppo,New York,New York City,Office Supplies,Binders,392.8,132.57,0,392.8,132.57,260.23
CA-2017-118773,February,2017,TP-21415,Central,Tom Prescott,Texas,Houston,Office Supplies,Binders,25278.4,-41709.36,0,25278.4,-41709.36,66987.76
CA-2017-118773,February,2017,TP-21415,Central,Tom Prescott,Texas,Houston,Technology,Accessories,12798.4,1599.8,0,12798.4,1599.8,11198.6
CA-2017-118773,February,2017,TP-21415,Central,Tom Prescott,Texas,Houston,Furniture,Furnishings,398.4,-268.92,0,398.4,-268.92,667.32
CA-2017-118773,February,2017,TP-21415,Central,Tom Prescott,Texas,Houston,Office Supplies,Appliances,1299.2,-3248,0,1299.2,-3248,4547.2
US-2017-159205,March,2017,DB-12910,South,Daniel Byrd,Kentucky,Henderson,Furniture,Furnishings,6100,2562,0,6100,2562,3538
US-2017-159205,March,2017,DB-12910,South,Daniel Byrd,Kentucky,Henderson,Technology,Phones,67193,18814.04,0,67193,18814.04,48378.96
CA-2016-112123,March,2016,BH-11710,East,Brosina Hoffman,Delaware,Newark,Office Supplies,Binders,44786,21945.14,44786,0,0,0
CA-2016-112123,March,2016,BH-11710,East,Brosina Hoffman,Delaware,Newark,Technology,Phones,47995,12958.65,47995,0,0,0
CA-2016-112123,March,2016,BH-11710,East,Brosina Hoffman,Delaware,Newark,Office Supplies,Paper,16644,7989.12,16644,0,0,0
CA-2015-114468,August,2015,TD-20995,Central,Tamara Dahlen,Illinois,Bolingbrook,Office Supplies,Supplies,3168,277.2,0,3168,277.2,2890.8
CA-2015-114468,August,2015,TD-20995,Central,Tamara Dahlen,Illinois,Bolingbrook,Office Supplies,Paper,1036.8,362.88,0,1036.8,362.88,673.92
CA-2015-114468,August,2015,TD-20995,Central,Tamara Dahlen,Illinois,Bolingbrook,Office Supplies,Fasteners,1203.2,225.6,0,1203.2,225.6,977.6
CA-2015-114468,August,2015,TD-20995,Central,Tamara Dahlen,Illinois,Bolingbrook,Office Supplies,Appliances,576.8,-1355.48,0,576.8,-1355.48,1932.28
CA-2017-135692,April,2017,CV-12805,Central,Cynthia Voltz,Texas,Fort Worth,Office Supplies,Labels,3312,1159.2,3312,0,0,0
CA-2017-135692,April,2017,CV-12805,Central,Cynthia Voltz,Texas,Fort Worth,Furniture,Bookcases,22026.56,-4210.96,22026.56,0,0,0
CA-2017-131233,April,2017,CS-12355,East,Christine Sundaresam,New York,New York City,Office Supplies,Binders,1077.6,350.22,0,1077.6,350.22,727.38
CA-2017-131233,April,2017,CS-12355,East,Christine Sundaresam,New York,New York City,Furniture,Bookcases,24235.2,908.82,0,24235.2,908.82,23326.38
CA-2017-119578,December,2017,JG-15310,East,Jason Gross,Rhode Island,Providence,Office Supplies,Supplies,69516,3475.8,0,69516,3475.8,66040.2
CA-2017-119578,December,2017,JG-15310,East,Jason Gross,Rhode Island,Providence,Furniture,Bookcases,22098,5082.54,0,22098,5082.54,17015.46
CA-2016-124562,December,2016,JP-16135,East,Julie Prescott,Ohio,Columbus,Office Supplies,Binders,1295.7,-950.18,0,1295.7,-950.18,2245.88
US-2017-140074,March,2017,EC-14050,East,Erin Creighton,New York,New York City,Office Supplies,Paper,2568,1155.6,0,2568,1155.6,1412.4
CA-2016-103037,July,2016,KH-16630,Central,Ken Heidel,Texas,Houston,Office Supplies,Labels,1571.2,569.56,0,1571.2,569.56,1001.64
CA-2017-127460,July,2017,FG-14260,Central,Frank Gastineau,Illinois,Aurora,Office Supplies,Storage,29846.4,2611.56,0,29846.4,2611.56,27234.84
CA-2016-121671,July,2016,AA-10480,Central,Andrew Allen,Missouri,Springfield,Office Supplies,Paper,2193,1008.78,0,2193,1008.78,1184.22
CA-2016-121671,July,2016,AA-10480,Central,Andrew Allen,Missouri,Springfield,Office Supplies,Storage,24294,485.88,0,24294,485.88,23808.12
CA-2016-121671,July,2016,AA-10480,Central,Andrew Allen,Missouri,Springfield,Office Supplies,Paper,764,374.36,0,764,374.36,389.64
CA-2016-121671,July,2016,AA-10480,Central,Andrew Allen,Missouri,Springfield,Office Supplies,Paper,5184,2540.16,0,5184,2540.16,2643.84
CA-2016-121671,July,2016,AA-10480,Central,Andrew Allen,Missouri,Springfield,Office Supplies,Storage,26517,4773.06,0,26517,4773.06,21743.94
CA-2016-150350,August,2016,MS-17770,West,Maxwell Schwartz,Washington,Seattle,Technology,Machines,83760,6282,0,83760,6282,77478
CA-2016-150350,August,2016,MS-17770,West,Maxwell Schwartz,Washington,Seattle,Office Supplies,Envelopes,13590,6387.3,0,13590,6387.3,7202.7
CA-2016-150350,August,2016,MS-17770,West,Maxwell Schwartz,Washington,Seattle,Office Supplies,Paper,3468,1699.32,0,3468,1699.32,1768.68
CA-2016-150350,August,2016,MS-17770,West,Maxwell Schwartz,Washington,Seattle,Furniture,Chairs,53270.4,-3995.28,0,53270.4,-3995.28,57265.68
CA-2016-150350,August,2016,MS-17770,West,Maxwell Schwartz,Washington,Seattle,Office Supplies,Appliances,4310,1120.6,0,4310,1120.6,3189.4
CA-2016-150350,August,2016,MS-17770,West,Maxwell Schwartz,Washington,Seattle,Office Supplies,Supplies,1588,15.88,0,1588,15.88,1572.12
CA-2015-121720,June,2015,JE-15610,South,Jim Epp,Florida,Lakeland,Furniture,Chairs,112392,-18263.7,0,112392,-18263.7,130655.7
CA-2015-121720,June,2015,JE-15610,South,Jim Epp,Florida,Lakeland,Technology,Phones,24958.4,3119.8,0,24958.4,3119.8,21838.6
CA-2015-121720,June,2015,JE-15610,South,Jim Epp,Florida,Lakeland,Furniture,Furnishings,4867.2,730.08,0,4867.2,730.08,4137.12
CA-2015-121720,June,2015,JE-15610,South,Jim Epp,Florida,Lakeland,Office Supplies,Art,6076.8,759.6,0,6076.8,759.6,5317.2
CA-2015-121720,June,2015,JE-15610,South,Jim Epp,Florida,Lakeland,Office Supplies,Binders,7860,-6288,0,7860,-6288,14148
CA-2015-121720,June,2015,JE-15610,South,Jim Epp,Florida,Lakeland,Office Supplies,Binders,376.8,-314,0,376.8,-314,690.8
CA-2015-121720,June,2015,JE-15610,South,Jim Epp,Florida,Lakeland,Office Supplies,Storage,103662.4,5183.12,0,103662.4,5183.12,98479.28
CA-2015-121720,June,2015,JE-15610,South,Jim Epp,Florida,Lakeland,Office Supplies,Storage,56380.8,2114.28,0,56380.8,2114.28,54266.52
CA-2017-149895,September,2017,EB-14110,East,Eugene Barchas,Pennsylvania,Philadelphia,Technology,Phones,25852.8,-4739.68,0,25852.8,-4739.68,30592.48
CA-2017-147564,October,2017,BP-11155,East,Becky Pak,New York,New York City,Office Supplies,Paper,4912,2308.64,0,4912,2308.64,2603.36
CA-2014-136399,December,2014,CC-12100,West,Chad Cunningham,California,Los Angeles,Furniture,Furnishings,4446,1467.18,0,4446,1467.18,2978.82
CA-2014-136399,December,2014,CC-12100,West,Chad Cunningham,California,Los Angeles,Furniture,Chairs,24156.8,1811.76,0,24156.8,1811.76,22345.04
CA-2014-136399,December,2014,CC-12100,West,Chad Cunningham,California,Los Angeles,Technology,Accessories,39500,3950,0,39500,3950,35550
CA-2014-136399,December,2014,CC-12100,West,Chad Cunningham,California,Los Angeles,Technology,Phones,62716.8,7055.64,0,62716.8,7055.64,55661.16
CA-2014-107916,August,2014,JP-15460,East,Jennifer Patt,New York,Oceanside,Furniture,Furnishings,1328,637.44,0,1328,637.44,690.56
CA-2014-107916,August,2014,JP-15460,East,Jennifer Patt,New York,Oceanside,Office Supplies,Binders,1267.2,443.52,0,1267.2,443.52,823.68
CA-2017-164168,November,2017,LS-16975,Central,Lindsay Shagiari,Texas,Dallas,Office Supplies,Binders,3056,-4584,0,3056,-4584,7640
CA-2017-164168,November,2017,LS-16975,Central,Lindsay Shagiari,Texas,Dallas,Office Supplies,Storage,7795.2,-1559.04,0,7795.2,-1559.04,9354.24
CA-2017-164168,November,2017,LS-16975,Central,Lindsay Shagiari,Texas,Dallas,Technology,Phones,6799.2,849.9,0,6799.2,849.9,5949.3
CA-2017-164168,November,2017,LS-16975,Central,Lindsay Shagiari,Texas,Dallas,Office Supplies,Envelopes,1222.4,443.12,0,1222.4,443.12,779.28
CA-2017-164168,November,2017,LS-16975,Central,Lindsay Shagiari,Texas,Dallas,Technology,Accessories,4478.4,-55.98,0,4478.4,-55.98,4534.38
CA-2017-164168,November,2017,LS-16975,Central,Lindsay Shagiari,Texas,Dallas,Furniture,Furnishings,2284.8,-1770.72,0,2284.8,-1770.72,4055.52
CA-2015-112557,April,2015,JL-15850,East,John Lucas,New York,New York City,Office Supplies,Appliances,20643,9082.92,0,20643,9082.92,11560.08
US-2014-122959,December,2014,CY-12745,Central,Craig Yedwab,Texas,San Antonio,Office Supplies,Binders,21039.2,-33662.72,0,21039.2,-33662.72,54701.92
CA-2017-162572,September,2017,RB-19360,East,Raymond Buch,Ohio,Cincinnati,Technology,Accessories,11996,3598.8,0,11996,3598.8,8397.2
CA-2017-162572,September,2017,RB-19360,East,Raymond Buch,Ohio,Cincinnati,Office Supplies,Art,1060.8,92.82,0,1060.8,92.82,967.98
US-2016-148110,September,2016,AR-10825,Central,Anthony Rawles,Texas,Austin,Furniture,Chairs,34780.2,-2484.3,0,34780.2,-2484.3,37264.5
CA-2017-131828,February,2017,CS-11845,West,Cari Sayre,Washington,Seattle,Furniture,Chairs,96313.6,10835.28,96313.6,0,0,0
CA-2017-131828,February,2017,CS-11845,West,Cari Sayre,Washington,Seattle,Technology,Phones,8877.6,776.79,8877.6,0,0,0
CA-2014-109218,June,2014,AR-10825,West,Anthony Rawles,California,Los Angeles,Office Supplies,Art,3240,1036.8,0,3240,1036.8,2203.2
CA-2016-120558,June,2016,RD-19810,East,Ross DeVincentis,New York,New York City,Office Supplies,Paper,3240,1555.2,0,3240,1555.2,1684.8
US-2014-109036,December,2014,KH-16510,West,Keith Herrera,Washington,Seattle,Office Supplies,Labels,3105,1490.4,0,3105,1490.4,1614.6
CA-2015-147830,December,2015,NF-18385,East,Natalie Fritzler,Ohio,Newark,Technology,Accessories,202536,60760.8,0,202536,60760.8,141775.2
CA-2015-147830,December,2015,NF-18385,East,Natalie Fritzler,Ohio,Newark,Technology,Machines,179999.4,-263999.12,0,179999.4,-263999.12,443998.52
CA-2015-147830,December,2015,NF-18385,East,Natalie Fritzler,Ohio,Newark,Technology,Phones,10198.8,-1699.8,0,10198.8,-1699.8,11898.6
CA-2015-147830,December,2015,NF-18385,East,Natalie Fritzler,Ohio,Newark,Furniture,Furnishings,26286.4,6900.18,0,26286.4,6900.18,19386.22
CA-2017-150497,July,2017,SM-20950,Central,Suzanne McNair,Minnesota,Maple Grove,Office Supplies,Binders,73598,33119.1,0,73598,33119.1,40478.9
CA-2014-128986,August,2014,GH-14410,West,Gary Hansen,Arizona,Glendale,Office Supplies,Paper,9302.4,3372.12,0,9302.4,3372.12,5930.28
CA-2015-139584,August,2015,EM-13810,East,Eleni McCrary,New York,New York City,Furniture,Tables,28436.4,-7583.04,0,28436.4,-7583.04,36019.44
CA-2015-139584,August,2015,EM-13810,East,Eleni McCrary,New York,New York City,Technology,Accessories,2600,1170,0,2600,1170,1430
US-2016-162677,March,2016,DB-13210,South,Dean Braden,North Carolina,Jacksonville,Office Supplies,Storage,6764,591.85,0,6764,591.85,6172.15
US-2016-162677,March,2016,DB-13210,South,Dean Braden,North Carolina,Jacksonville,Technology,Accessories,11997.6,-1799.64,0,11997.6,-1799.64,13797.24
US-2014-150924,September,2014,PT-19090,Central,Pete Takahito,Texas,Houston,Office Supplies,Binders,518,-802.9,0,518,-802.9,1320.9
CA-2014-153969,September,2014,HF-14995,West,Herbert Flentye,California,San Francisco,Office Supplies,Envelopes,1556,731.32,0,1556,731.32,824.68
CA-2014-153969,September,2014,HF-14995,West,Herbert Flentye,California,San Francisco,Office Supplies,Envelopes,7835,3682.45,0,7835,3682.45,4152.55
CA-2014-153969,September,2014,HF-14995,West,Herbert Flentye,California,San Francisco,Office Supplies,Art,5952,1547.52,0,5952,1547.52,4404.48
CA-2014-153969,September,2014,HF-14995,West,Herbert Flentye,California,San Francisco,Office Supplies,Paper,3852,1733.4,0,3852,1733.4,2118.6
CA-2014-153969,September,2014,HF-14995,West,Herbert Flentye,California,San Francisco,Technology,Phones,23998.4,2399.84,0,23998.4,2399.84,21598.56
CA-2014-153969,September,2014,HF-14995,West,Herbert Flentye,California,San Francisco,Office Supplies,Paper,1935,948.15,0,1935,948.15,986.85
CA-2016-146682,October,2016,KW-16435,Central,Katrina Willman,Michigan,Lansing,Furniture,Furnishings,6700,3216,0,6700,3216,3484
CA-2016-138695,May,2016,KC-16675,South,Kimberly Carter,Florida,Tallahassee,Furniture,Chairs,39027.2,-2439.2,0,39027.2,-2439.2,41466.4
CA-2016-138695,May,2016,KC-16675,South,Kimberly Carter,Florida,Tallahassee,Office Supplies,Paper,6219.2,1943.5,0,6219.2,1943.5,4275.7
CA-2017-107461,December,2017,PK-19075,South,Pete Kriz,South Carolina,Columbia,Office Supplies,Binders,2388,1122.36,0,2388,1122.36,1265.64
US-2016-133879,March,2016,KT-16465,Central,Kean Takahito,Illinois,Chicago,Office Supplies,Binders,316.8,-475.2,0,316.8,-475.2,792
US-2016-133879,March,2016,KT-16465,Central,Kean Takahito,Illinois,Chicago,Furniture,Chairs,52843,0,0,52843,0,52843
US-2016-133879,March,2016,KT-16465,Central,Kean Takahito,Illinois,Chicago,Office Supplies,Art,1339.2,150.66,0,1339.2,150.66,1188.54
CA-2017-157483,November,2017,EP-13915,Central,Emily Phan,Michigan,Detroit,Office Supplies,Art,18186,5092.08,0,18186,5092.08,13093.92
US-2017-132059,September,2017,AP-10915,West,Arthur Prichep,Colorado,Fort Collins,Furniture,Bookcases,18058.8,-24078.4,0,18058.8,-24078.4,42137.2
US-2017-132059,September,2017,AP-10915,West,Arthur Prichep,Colorado,Fort Collins,Technology,Accessories,4798.4,59.98,0,4798.4,59.98,4738.42
CA-2017-122280,September,2017,SH-20395,East,Shahid Hopkins,New York,New York City,Office Supplies,Paper,1876,900.48,0,1876,900.48,975.52
CA-2017-105235,December,2017,SM-20950,East,Suzanne McNair,New York,New York City,Furniture,Furnishings,2094,607.26,0,2094,607.26,1486.74
CA-2017-105235,December,2017,SM-20950,East,Suzanne McNair,New York,New York City,Furniture,Furnishings,5868,1819.08,0,5868,1819.08,4048.92
CA-2017-105235,December,2017,SM-20950,East,Suzanne McNair,New York,New York City,Office Supplies,Appliances,25490,6882.3,0,25490,6882.3,18607.7
CA-2017-152912,November,2017,BM-11650,East,Brian Moss,Maryland,Columbia,Office Supplies,Binders,964,443.44,0,964,443.44,520.56
CA-2017-152912,November,2017,BM-11650,East,Brian Moss,Maryland,Columbia,Technology,Accessories,82662,35544.66,0,82662,35544.66,47117.34
CA-2017-152912,November,2017,BM-11650,East,Brian Moss,Maryland,Columbia,Office Supplies,Storage,163314,47361.06,0,163314,47361.06,115952.94
CA-2017-152912,November,2017,BM-11650,East,Brian Moss,Maryland,Columbia,Office Supplies,Storage,54438,15787.02,0,54438,15787.02,38650.98
CA-2014-123498,November,2014,TC-20980,Central,Tamara Chand,Texas,Houston,Office Supplies,Binders,2604.6,-4427.82,2604.6,0,0,0
CA-2014-123498,November,2014,TC-20980,Central,Tamara Chand,Texas,Houston,Office Supplies,Envelopes,7435.2,2695.26,7435.2,0,0,0
CA-2017-159352,March,2017,KB-16585,East,Ken Black,Massachusetts,Lowell,Technology,Phones,6993,3216.78,0,6993,3216.78,3776.22
US-2017-146416,October,2017,JE-16165,West,Justin Ellison,California,Woodland,Office Supplies,Labels,375,180,0,375,180,195
US-2017-146416,October,2017,JE-16165,West,Justin Ellison,California,Woodland,Office Supplies,Binders,2092.8,758.64,0,2092.8,758.64,1334.16
US-2015-163783,December,2015,DR-12940,Central,Daniel Raglin,Illinois,Chicago,Office Supplies,Storage,1267.2,-316.8,0,1267.2,-316.8,1584
CA-2017-123981,October,2017,RW-19630,East,Rob Williams,New York,New York City,Technology,Phones,6599,1715.74,0,6599,1715.74,4883.26
CA-2017-158953,June,2017,ML-18040,Central,Michelle Lonsdale,Texas,Missouri City,Office Supplies,Binders,637,-955.5,0,637,-955.5,1592.5
CA-2014-165428,September,2014,JL-15130,Central,Jack Lebron,Texas,Houston,Office Supplies,Binders,364.8,-601.92,0,364.8,-601.92,966.72
CA-2014-165428,September,2014,JL-15130,Central,Jack Lebron,Texas,Houston,Office Supplies,Paper,3110.4,1088.64,0,3110.4,1088.64,2021.76
CA-2016-169026,August,2016,CM-12655,South,Corinna Mitchell,Mississippi,Jackson,Office Supplies,Fasteners,2334,23.34,0,2334,23.34,2310.66
CA-2017-109750,July,2017,FH-14365,East,Fred Hopkins,New York,New York City,Technology,Phones,2997,1408.59,0,2997,1408.59,1588.41
CA-2015-149384,July,2015,EH-13945,West,Eric Hoffmann,Arizona,Tempe,Office Supplies,Binders,336.6,-224.4,0,336.6,-224.4,561
CA-2014-131527,December,2014,TB-21280,South,Toby Braunhardt,North Carolina,Jacksonville,Technology,Phones,9596.8,959.68,0,9596.8,959.68,8637.12
CA-2017-164000,December,2017,AH-10030,East,Aaron Hawkins,Pennsylvania,Philadelphia,Office Supplies,Art,1870.4,233.8,0,1870.4,233.8,1636.6
CA-2014-164224,May,2014,TT-21070,East,Ted Trevino,Ohio,Akron,Furniture,Furnishings,14923.2,373.08,0,14923.2,373.08,14550.12
CA-2014-164224,May,2014,TT-21070,East,Ted Trevino,Ohio,Akron,Office Supplies,Paper,1593.6,577.68,0,1593.6,577.68,1015.92
CA-2014-158372,November,2014,RD-19900,West,Ruben Dartt,California,San Diego,Technology,Phones,60153.6,6015.36,0,60153.6,6015.36,54138.24
CA-2014-158372,November,2014,RD-19900,West,Ruben Dartt,California,San Diego,Technology,Accessories,1099,428.61,0,1099,428.61,670.39
CA-2014-158372,November,2014,RD-19900,West,Ruben Dartt,California,San Diego,Furniture,Furnishings,3988,1116.64,0,3988,1116.64,2871.36
CA-2014-158372,November,2014,RD-19900,West,Ruben Dartt,California,San Diego,Office Supplies,Paper,6224,2800.8,0,6224,2800.8,3423.2
CA-2014-158372,November,2014,RD-19900,West,Ruben Dartt,California,San Diego,Furniture,Furnishings,5320,1489.6,0,5320,1489.6,3830.4
CA-2014-158372,November,2014,RD-19900,West,Ruben Dartt,California,San Diego,Office Supplies,Labels,3984,1832.64,0,3984,1832.64,2151.36
CA-2016-108882,January,2016,LA-16780,West,Laura Armstrong,California,Fresno,Technology,Accessories,34995,11898.3,0,34995,11898.3,23096.7
CA-2016-108882,January,2016,LA-16780,West,Laura Armstrong,California,Fresno,Technology,Phones,37792.8,14172.3,0,37792.8,14172.3,23620.5
US-2017-108245,September,2017,SH-19975,Central,Sally Hughsby,Texas,Pearland,Office Supplies,Envelopes,1339.2,502.2,0,1339.2,502.2,837
US-2017-108245,September,2017,SH-19975,Central,Sally Hughsby,Texas,Pearland,Office Supplies,Binders,1122.8,-1852.62,0,1122.8,-1852.62,2975.42
CA-2014-142314,December,2014,SF-20200,Central,Sarah Foster,Indiana,Richmond,Office Supplies,Appliances,20724,5802.72,0,20724,5802.72,14921.28
CA-2016-132409,May,2016,TH-21235,East,Tiffany House,Pennsylvania,Philadelphia,Office Supplies,Art,150.4,16.92,0,150.4,16.92,133.48
CA-2016-132409,May,2016,TH-21235,East,Tiffany House,Pennsylvania,Philadelphia,Office Supplies,Appliances,3484.8,653.4,0,3484.8,653.4,2831.4
CA-2017-150189,July,2017,VG-21790,West,Vivek Gonzalez,California,San Mateo,Office Supplies,Labels,7518,3533.46,0,7518,3533.46,3984.54
CA-2014-114433,May,2014,NP-18325,West,Naresj Patel,California,Oakland,Technology,Accessories,14997,5248.95,0,14997,5248.95,9748.05
CA-2017-104640,November,2017,FH-14275,East,Frank Hawley,New York,New York City,Office Supplies,Binders,93117.6,31427.19,0,93117.6,31427.19,61690.41
CA-2017-104640,November,2017,FH-14275,East,Frank Hawley,New York,New York City,Technology,Phones,43088,12495.52,0,43088,12495.52,30592.48
US-2015-137008,October,2015,JP-15460,East,Jennifer Patt,New Jersey,Lakewood,Office Supplies,Paper,9485,4552.8,9485,0,0,0
US-2015-137008,October,2015,JP-15460,East,Jennifer Patt,New Jersey,Lakewood,Office Supplies,Envelopes,5112,2300.4,5112,0,0,0
US-2015-137008,October,2015,JP-15460,East,Jennifer Patt,New Jersey,Lakewood,Technology,Accessories,9000,3240,9000,0,0,0
CA-2014-108189,October,2014,ES-14080,West,Erin Smith,Arizona,Tempe,Office Supplies,Paper,940.8,341.04,0,940.8,341.04,599.76
CA-2014-108189,October,2014,ES-14080,West,Erin Smith,Arizona,Tempe,Office Supplies,Fasteners,467.2,146,0,467.2,146,321.2
CA-2014-108189,October,2014,ES-14080,West,Erin Smith,Arizona,Tempe,Technology,Phones,31840,10746,0,31840,10746,21094
CA-2014-108189,October,2014,ES-14080,West,Erin Smith,Arizona,Tempe,Office Supplies,Envelopes,1276.8,462.84,0,1276.8,462.84,813.96
CA-2014-108189,October,2014,ES-14080,West,Erin Smith,Arizona,Tempe,Office Supplies,Supplies,1536,-326.4,0,1536,-326.4,1862.4
CA-2014-108189,October,2014,ES-14080,West,Erin Smith,Arizona,Tempe,Technology,Phones,23037.6,2015.79,0,23037.6,2015.79,21021.81
CA-2014-108189,October,2014,ES-14080,West,Erin Smith,Arizona,Tempe,Technology,Accessories,716,-8.95,0,716,-8.95,724.95
CA-2014-154641,August,2014,KL-16645,East,Ken Lonsdale,New York,New York City,Office Supplies,Storage,37534,1876.7,0,37534,1876.7,35657.3
CA-2017-131625,September,2017,BN-11515,East,Bradley Nguyen,New York,New York City,Furniture,Furnishings,11490,3906.6,0,11490,3906.6,7583.4
US-2017-156356,April,2017,ND-18370,Central,Natalie DeCherney,Texas,Houston,Office Supplies,Binders,2604.6,-4427.82,0,2604.6,-4427.82,7032.42
US-2017-156356,April,2017,ND-18370,Central,Natalie DeCherney,Texas,Houston,Office Supplies,Binders,289.6,-477.84,0,289.6,-477.84,767.44
US-2017-156356,April,2017,ND-18370,Central,Natalie DeCherney,Texas,Houston,Office Supplies,Storage,3254.4,-772.92,0,3254.4,-772.92,4027.32
CA-2016-138933,April,2016,JL-15130,West,Jack Lebron,California,Riverside,Office Supplies,Binders,398.4,139.44,0,398.4,139.44,258.96
CA-2016-140746,January,2016,RC-19825,East,Roy Collins,Connecticut,Fairfield,Furniture,Tables,18179.7,-1558.26,0,18179.7,-1558.26,19737.96
CA-2016-146836,May,2016,CC-12475,East,Cindy Chapman,New York,New York City,Office Supplies,Storage,4494,1258.32,0,4494,1258.32,3235.68
CA-2016-146836,May,2016,CC-12475,East,Cindy Chapman,New York,New York City,Office Supplies,Binders,4557.6,1595.16,0,4557.6,1595.16,2962.44
US-2016-127971,November,2016,DW-13195,Central,David Wiener,Texas,Houston,Furniture,Chairs,31843,-7733.3,0,31843,-7733.3,39576.3
US-2016-127971,November,2016,DW-13195,Central,David Wiener,Texas,Houston,Technology,Phones,12292,4609.5,0,12292,4609.5,7682.5
US-2016-127971,November,2016,DW-13195,Central,David Wiener,Texas,Houston,Furniture,Furnishings,706.8,-282.72,0,706.8,-282.72,989.52
US-2016-140809,February,2016,CK-12760,South,Cyma Kinney,Virginia,Arlington,Office Supplies,Storage,5645,1467.7,0,5645,1467.7,4177.3
CA-2017-114524,March,2017,EG-13900,Central,Emily Grady,Illinois,Chicago,Office Supplies,Binders,1346.8,-2289.56,0,1346.8,-2289.56,3636.36
CA-2017-113355,December,2017,SJ-20215,Central,Sarah Jordon,Texas,Grand Prairie,Technology,Phones,21980,2472.75,0,21980,2472.75,19507.25
